     Julian_days Year  Month  Day  Hours  Minutes  Seconds Raw_Obs Fit_tidal    Residual
     70.950000 2011  3 11 22 48  0 5662.95326 5663.00619   -0.05293  0.000
     70.950694 2011  3 11 22 49  0 5662.95726 5663.00423   -0.04697  0.000
     70.951389 2011  3 11 22 50  0 5662.95527 5663.00292   -0.04766  0.000
     70.952083 2011  3 11 22 51  0 5662.95726 5663.00095   -0.04369  0.000
     70.952778 2011  3 11 22 52  0 5662.96426 5662.99899   -0.03473  0.000
     70.953472 2011  3 11 22 53  0 5662.96327 5662.99703   -0.03377  0.000
     70.954167 2011  3 11 22 54  0 5662.95927 5662.99572   -0.03646  0.000
     70.954861 2011  3 11 22 55  0 5662.95426 5662.99376   -0.03950  0.000
     70.955556 2011  3 11 22 56  0 5662.95527 5662.99180   -0.03654  0.000
     70.956250 2011  3 11 22 57  0 5662.96727 5662.98983   -0.02257  0.000
     70.956944 2011  3 11 22 58  0 5662.96027 5662.98787   -0.02760  0.000
     70.957639 2011  3 11 22 59  0 5662.95026 5662.98591   -0.03564  0.000
     70.958333 2011  3 11 23  0  0 5662.95026 5662.98394   -0.03368  0.000
     70.959028 2011  3 11 23  1  0 5662.94326 5662.98198   -0.03872  0.000
     70.959722 2011  3 11 23  2  0 5662.94427 5662.98002   -0.03576  0.000
     70.960417 2011  3 11 23  3  0 5662.95026 5662.97805   -0.02779  0.000
     70.961111 2011  3 11 23  4  0 5662.94626 5662.97609   -0.02983  0.000
     70.961806 2011  3 11 23  5  0 5662.96027 5662.97413   -0.01387  0.000
     70.962500 2011  3 11 23  6  0 5662.95726 5662.97217   -0.01491  0.000
     70.963194 2011  3 11 23  7  0 5662.83727 5662.97021   -0.13294  0.000
     70.963889 2011  3 11 23  8  0 5662.95627 5662.96824   -0.01198  0.000
     70.964583 2011  3 11 23  9  0 5662.96327 5662.96628   -0.00301  0.000
     70.965278 2011  3 11 23 10  0 5662.96327 5662.96432   -0.00105  0.000
     70.965972 2011  3 11 23 11  0 5662.96826 5662.96170    0.00657  0.000
     70.966667 2011  3 11 23 12  0 5662.96027 5662.95974    0.00053  0.000
     70.967361 2011  3 11 23 13  0 5662.95726 5662.95777   -0.00051  0.000
     70.968056 2011  3 11 23 14  0 5662.95227 5662.95581   -0.00354  0.000
     70.968750 2011  3 11 23 15  0 5662.95426 5662.95385    0.00042  0.000
     70.969444 2011  3 11 23 16  0 5662.97026 5662.95123    0.01903  0.000
     70.970139 2011  3 11 23 17  0 5662.97226 5662.94927    0.02299  0.000
     70.970833 2011  3 11 23 18  0 5662.95227 5662.94731    0.00496  0.000
     70.971528 2011  3 11 23 19  0 5662.94226 5662.94469   -0.00243  0.000
     70.972222 2011  3 11 23 20  0 5662.91826 5662.94272   -0.02446  0.000
     70.972917 2011  3 11 23 21  0 5662.90126 5662.94076   -0.03950  0.000
     70.973611 2011  3 11 23 22  0 5662.89526 5662.93814   -0.04288  0.000
     70.974306 2011  3 11 23 23  0 5662.88726 5662.93618   -0.04892  0.000
     70.975000 2011  3 11 23 24  0 5662.88026 5662.93422   -0.05396  0.000
     70.975694 2011  3 11 23 25  0 5662.88326 5662.93160   -0.04834  0.000
     70.976389 2011  3 11 23 26  0 5662.89026 5662.92964   -0.03938  0.000
     70.977083 2011  3 11 23 27  0 5662.88626 5662.92702   -0.04076  0.000
     70.977778 2011  3 11 23 28  0 5662.87826 5662.92506   -0.04679  0.000
     70.978472 2011  3 11 23 29  0 5662.87426 5662.92244   -0.04818  0.000
     70.979167 2011  3 11 23 30  0 5662.88226 5662.92048   -0.03822  0.000
     70.979861 2011  3 11 23 31  0 5662.89126 5662.91786   -0.02660  0.000
     70.980556 2011  3 11 23 32  0 5662.88326 5662.91590   -0.03264  0.000
     70.981250 2011  3 11 23 33  0 5662.88426 5662.91328   -0.02902  0.000
     70.981944 2011  3 11 23 34  0 5662.88726 5662.91132   -0.02405  0.000
     70.982639 2011  3 11 23 35  0 5662.89426 5662.90870   -0.01444  0.000
     70.983333 2011  3 11 23 36  0 5662.89327 5662.90608   -0.01282  0.000
     70.984028 2011  3 11 23 37  0 5662.89426 5662.90412   -0.00986  0.000
     70.984722 2011  3 11 23 38  0 5662.90126 5662.90151   -0.00024  0.000
     70.985417 2011  3 11 23 39  0 5662.89526 5662.89954   -0.00428  0.000
     70.986111 2011  3 11 23 40  0 5662.89726 5662.89692    0.00034  0.000
     70.986806 2011  3 11 23 41  0 5662.88826 5662.89430   -0.00604  0.000
     70.987500 2011  3 11 23 42  0 5662.87026 5662.89234   -0.02208  0.000
     70.988194 2011  3 11 23 43  0 5662.87626 5662.88973   -0.01347  0.000
     70.988889 2011  3 11 23 44  0 5662.87826 5662.88711   -0.00885  0.000
     70.989583 2011  3 11 23 45  0 5662.86326 5662.88449   -0.02123  0.000
     70.990278 2011  3 11 23 46  0 5662.85326 5662.88253   -0.02927  0.000
     70.990972 2011  3 11 23 47  0 5662.84726 5662.87991   -0.03265  0.000
     70.991667 2011  3 11 23 48  0 5662.84726 5662.87729   -0.03004  0.000
     70.992361 2011  3 11 23 49  0 5662.83226 5662.87468   -0.04242  0.000
     70.993056 2011  3 11 23 50  0 5662.82726 5662.87272   -0.04545  0.000
     70.993750 2011  3 11 23 51  0 5662.82826 5662.87010   -0.04183  0.000
     70.994444 2011  3 11 23 52  0 5662.81426 5662.86748   -0.05322  0.000
     70.995139 2011  3 11 23 53  0 5662.81426 5662.86486   -0.05061  0.000
     70.995833 2011  3 11 23 54  0 5662.82126 5662.86224   -0.04098  0.000
     70.996528 2011  3 11 23 55  0 5662.82826 5662.85963   -0.03137  0.000
     70.997222 2011  3 11 23 56  0 5662.82226 5662.85767   -0.03540  0.000
     70.997917 2011  3 11 23 57  0 5662.81526 5662.85505   -0.03978  0.000
     70.998611 2011  3 11 23 58  0 5662.81626 5662.85243   -0.03617  0.000
     70.999306 2011  3 11 23 59  0 5662.83426 5662.84982   -0.01555  0.000
     71.000000 2011  3 12  0  0  0 5662.84526 5662.84720   -0.00194  0.000
     71.000694 2011  3 12  0  1  0 5662.78726 5662.84458   -0.05732  0.000
     71.001389 2011  3 12  0  2  0 5662.80126 5662.84196   -0.04070  0.000
     71.002083 2011  3 12  0  3  0 5662.80826 5662.83934   -0.03109  0.000
     71.002778 2011  3 12  0  4  0 5662.78126 5662.83673   -0.05547  0.000
     71.003472 2011  3 12  0  5  0 5662.81626 5662.83411   -0.01785  0.000
     71.004167 2011  3 12  0  6  0 5662.82126 5662.83149   -0.01023  0.000
     71.004861 2011  3 12  0  7  0 9999.00000 5662.82888 9999.00000  0.000
     71.005556 2011  3 12  0  8  0 5662.83026 5662.82626    0.00400  0.000
     71.006250 2011  3 12  0  9  0 5662.83126 5662.82365    0.00762  0.000
     71.006944 2011  3 12  0 10  0 5662.82426 5662.82103    0.00324  0.000
     71.007639 2011  3 12  0 11  0 5662.82926 5662.81841    0.01085  0.000
     71.008333 2011  3 12  0 12  0 5662.83326 5662.81579    0.01747  0.000
     71.009028 2011  3 12  0 13  0 5662.83126 5662.81317    0.01809  0.000
     71.009722 2011  3 12  0 14  0 5662.83226 5662.81055    0.02170  0.000
     71.010417 2011  3 12  0 15  0 5662.83326 5662.80794    0.02532  0.000
     71.011111 2011  3 12  0 16  0 5662.83526 5662.80532    0.02994  0.000
     71.011806 2011  3 12  0 17  0 5662.81426 5662.80271    0.01156  0.000
     71.012500 2011  3 12  0 18  0 5662.80826 5662.80009    0.00817  0.000
     71.013194 2011  3 12  0 19  0 5662.79726 5662.79747   -0.00021  0.000
     71.013889 2011  3 12  0 20  0 5662.79826 5662.79486    0.00340  0.000
     71.014583 2011  3 12  0 21  0 5662.78926 5662.79224   -0.00297  0.000
     71.015278 2011  3 12  0 22  0 5662.78326 5662.78962   -0.00636  0.000
     71.015972 2011  3 12  0 23  0 5662.77826 5662.78700   -0.00874  0.000
     71.016667 2011  3 12  0 24  0 5662.77626 5662.78438   -0.00813  0.000
     71.017361 2011  3 12  0 25  0 5662.79026 5662.78111    0.00915  0.000
     71.018056 2011  3 12  0 26  0 5662.78026 5662.77849    0.00176  0.000
     71.018750 2011  3 12  0 27  0 5662.76126 5662.77588   -0.01462  0.000
     71.019444 2011  3 12  0 28  0 5662.74826 5662.77326   -0.02500  0.000
     71.020139 2011  3 12  0 29  0 5662.74526 5662.77064   -0.02539  0.000
     71.020833 2011  3 12  0 30  0 5662.74326 5662.76803   -0.02477  0.000
     71.021528 2011  3 12  0 31  0 5662.72726 5662.76541   -0.03815  0.000
     71.022222 2011  3 12  0 32  0 5662.72526 5662.76280   -0.03753  0.000
     71.022917 2011  3 12  0 33  0 5662.72726 5662.75952   -0.03226  0.000
     71.023611 2011  3 12  0 34  0 5662.74726 5662.75691   -0.00964  0.000
     71.024306 2011  3 12  0 35  0 5662.74826 5662.75429   -0.00603  0.000
     71.025000 2011  3 12  0 36  0 5662.74026 5662.75167   -0.01141  0.000
     71.025694 2011  3 12  0 37  0 5662.73326 5662.74905   -0.01579  0.000
     71.026389 2011  3 12  0 38  0 5662.72626 5662.74643   -0.02017  0.000
     71.027083 2011  3 12  0 39  0 5662.73326 5662.74382   -0.01056  0.000
     71.027778 2011  3 12  0 40  0 5662.73326 5662.74055   -0.00729  0.000
     71.028472 2011  3 12  0 41  0 5662.74026 5662.73793    0.00233  0.000
     71.029167 2011  3 12  0 42  0 5662.74226 5662.73531    0.00695  0.000
     71.029861 2011  3 12  0 43  0 5662.73326 5662.73269    0.00056  0.000
     71.030556 2011  3 12  0 44  0 5662.72626 5662.73008   -0.00382  0.000
     71.031250 2011  3 12  0 45  0 5662.70326 5662.72746   -0.02420  0.000
     71.031944 2011  3 12  0 46  0 5662.68226 5662.72419   -0.04193  0.000
     71.032639 2011  3 12  0 47  0 5662.70626 5662.72157   -0.01532  0.000
     71.033333 2011  3 12  0 48  0 5662.70326 5662.71896   -0.01570  0.000
     71.034028 2011  3 12  0 49  0 5662.68826 5662.71634   -0.02808  0.000
     71.034722 2011  3 12  0 50  0 5662.68426 5662.71372   -0.02946  0.000
     71.035417 2011  3 12  0 51  0 5662.69026 5662.71111   -0.02084  0.000
     71.036111 2011  3 12  0 52  0 5662.69526 5662.70783   -0.01258  0.000
     71.036806 2011  3 12  0 53  0 5662.69826 5662.70522   -0.00695  0.000
     71.037500 2011  3 12  0 54  0 5662.70826 5662.70260    0.00566  0.000
     71.038194 2011  3 12  0 55  0 5662.71926 5662.69998    0.01928  0.000
     71.038889 2011  3 12  0 56  0 5662.72126 5662.69736    0.02389  0.000
     71.039583 2011  3 12  0 57  0 5662.70526 5662.69474    0.01051  0.000
     71.040278 2011  3 12  0 58  0 5662.70126 5662.69213    0.00913  0.000
     71.040972 2011  3 12  0 59  0 5662.70126 5662.68885    0.01240  0.000
     71.041667 2011  3 12  1  0  0 5662.69826 5662.68624    0.01202  0.000
     71.042361 2011  3 12  1  1  0 5662.70326 5662.68362    0.01964  0.000
     71.043056 2011  3 12  1  2  0 5662.69826 5662.68101    0.01725  0.000
     71.043750 2011  3 12  1  3  0 5662.69426 5662.67839    0.01587  0.000
     71.044444 2011  3 12  1  4  0 5662.68826 5662.67577    0.01249  0.000
     71.045139 2011  3 12  1  5  0 5662.68726 5662.67316    0.01410  0.000
     71.045833 2011  3 12  1  6  0 5662.68826 5662.66988    0.01838  0.000
     71.046528 2011  3 12  1  7  0 5662.68326 5662.66727    0.01599  0.000
     71.047222 2011  3 12  1  8  0 5662.66726 5662.66465    0.00261  0.000
     71.047917 2011  3 12  1  9  0 5662.66826 5662.66203    0.00622  0.000
     71.048611 2011  3 12  1 10  0 5662.66126 5662.65941    0.00184  0.000
     71.049306 2011  3 12  1 11  0 5662.64926 5662.65680   -0.00754  0.000
     71.050000 2011  3 12  1 12  0 5662.64526 5662.65418   -0.00892  0.000
     71.050694 2011  3 12  1 13  0 5662.63826 5662.65156   -0.01331  0.000
     71.051389 2011  3 12  1 14  0 5662.64026 5662.64829   -0.00803  0.000
     71.052083 2011  3 12  1 15  0 5662.62626 5662.64567   -0.01942  0.000
     71.052778 2011  3 12  1 16  0 5662.61626 5662.64305   -0.02680  0.000
     71.053472 2011  3 12  1 17  0 5662.61526 5662.64044   -0.02518  0.000
     71.054167 2011  3 12  1 18  0 5662.60626 5662.63782   -0.03156  0.000
     71.054861 2011  3 12  1 19  0 5662.59426 5662.63521   -0.04095  0.000
     71.055556 2011  3 12  1 20  0 5662.58425 5662.63259   -0.04833  0.000
     71.056250 2011  3 12  1 21  0 5662.58226 5662.62997   -0.04771  0.000
     71.056944 2011  3 12  1 22  0 5662.58825 5662.62736   -0.03909  0.000
     71.057639 2011  3 12  1 23  0 5662.59426 5662.62474   -0.03048  0.000
     71.058333 2011  3 12  1 24  0 5662.59326 5662.62212   -0.02886  0.000
     71.059028 2011  3 12  1 25  0 5662.59726 5662.61950   -0.02224  0.000
     71.059722 2011  3 12  1 26  0 5662.60726 5662.61688   -0.00963  0.000
     71.060417 2011  3 12  1 27  0 5662.60826 5662.61427   -0.00601  0.000
     71.061111 2011  3 12  1 28  0 5662.61026 5662.61165   -0.00139  0.000
     71.061806 2011  3 12  1 29  0 5662.61026 5662.60903    0.00123  0.000
     71.062500 2011  3 12  1 30  0 5662.60626 5662.60642   -0.00016  0.000
     71.063194 2011  3 12  1 31  0 5662.61826 5662.60380    0.01446  0.000
     71.063889 2011  3 12  1 32  0 5662.60726 5662.60118    0.00608  0.000
     71.064583 2011  3 12  1 33  0 5662.60326 5662.59857    0.00469  0.000
     71.065278 2011  3 12  1 34  0 5662.59926 5662.59595    0.00331  0.000
     71.065972 2011  3 12  1 35  0 5662.59126 5662.59333   -0.00207  0.000
     71.066667 2011  3 12  1 36  0 5662.57625 5662.59071   -0.01446  0.000
     71.067361 2011  3 12  1 37  0 5662.58326 5662.58809   -0.00484  0.000
     71.068056 2011  3 12  1 38  0 5662.59826 5662.58548    0.01278  0.000
     71.068750 2011  3 12  1 39  0 5662.59926 5662.58286    0.01639  0.000
     71.069444 2011  3 12  1 40  0 5662.59726 5662.58090    0.01636  0.000
     71.070139 2011  3 12  1 41  0 5662.59526 5662.57828    0.01698  0.000
     71.070833 2011  3 12  1 42  0 5662.58626 5662.57566    0.01059  0.000
     71.071528 2011  3 12  1 43  0 5662.57526 5662.57305    0.00221  0.000
     71.072222 2011  3 12  1 44  0 5662.56226 5662.57043   -0.00817  0.000
     71.072917 2011  3 12  1 45  0 5662.54326 5662.56781   -0.02456  0.000
     71.073611 2011  3 12  1 46  0 5662.53426 5662.56585   -0.03159  0.000
     71.074306 2011  3 12  1 47  0 5662.52925 5662.56323   -0.03398  0.000
     71.075000 2011  3 12  1 48  0 5662.53026 5662.56062   -0.03036  0.000
     71.075694 2011  3 12  1 49  0 5662.53426 5662.55800   -0.02374  0.000
     71.076389 2011  3 12  1 50  0 5662.53325 5662.55538   -0.02212  0.000
     71.077083 2011  3 12  1 51  0 5662.52326 5662.55342   -0.03016  0.000
     71.077778 2011  3 12  1 52  0 5662.51325 5662.55080   -0.03755  0.000
     71.078472 2011  3 12  1 53  0 5662.50625 5662.54818   -0.04193  0.000
     71.079167 2011  3 12  1 54  0 5662.49126 5662.54557   -0.05431  0.000
     71.079861 2011  3 12  1 55  0 5662.50625 5662.54361   -0.03735  0.000
     71.080556 2011  3 12  1 56  0 5662.49526 5662.54099   -0.04573  0.000
     71.081250 2011  3 12  1 57  0 5662.50125 5662.53837   -0.03711  0.000
     71.081944 2011  3 12  1 58  0 5662.49425 5662.53641   -0.04215  0.000
     71.082639 2011  3 12  1 59  0 5662.48625 5662.53379   -0.04753  0.000
     71.083333 2011  3 12  2  0  0 5662.50026 5662.53117   -0.03091  0.000
     71.084028 2011  3 12  2  1  0 5662.49725 5662.52921   -0.03195  0.000
     71.084722 2011  3 12  2  2  0 5662.49926 5662.52659   -0.02734  0.000
     71.085417 2011  3 12  2  3  0 5662.50026 5662.52463   -0.02437  0.000
     71.086111 2011  3 12  2  4  0 5662.50225 5662.52201   -0.01976  0.000
     71.086806 2011  3 12  2  5  0 5662.50726 5662.51939   -0.01214  0.000
     71.087500 2011  3 12  2  6  0 5662.51526 5662.51743   -0.00218  0.000
     71.088194 2011  3 12  2  7  0 5662.50426 5662.51482   -0.01056  0.000
     71.088889 2011  3 12  2  8  0 5662.49725 5662.51285   -0.01560  0.000
     71.089583 2011  3 12  2  9  0 5662.49126 5662.51023   -0.01898  0.000
     71.090278 2011  3 12  2 10  0 5662.49725 5662.50827   -0.01101  0.000
     71.090972 2011  3 12  2 11  0 5662.49626 5662.50566   -0.00940  0.000
     71.091667 2011  3 12  2 12  0 5662.49526 5662.50369   -0.00844  0.000
     71.092361 2011  3 12  2 13  0 5662.50026 5662.50107   -0.00082  0.000
     71.093056 2011  3 12  2 14  0 5662.51126 5662.49911    0.01215  0.000
     71.093750 2011  3 12  2 15  0 5662.50925 5662.49715    0.01211  0.000
     71.094444 2011  3 12  2 16  0 5662.49825 5662.49453    0.00373  0.000
     71.095139 2011  3 12  2 17  0 5662.50225 5662.49257    0.00969  0.000
     71.095833 2011  3 12  2 18  0 5662.49526 5662.48995    0.00531  0.000
     71.096528 2011  3 12  2 19  0 5662.48625 5662.48799   -0.00174  0.000
     71.097222 2011  3 12  2 20  0 5662.49126 5662.48603    0.00523  0.000
     71.097917 2011  3 12  2 21  0 5662.48526 5662.48341    0.00185  0.000
     71.098611 2011  3 12  2 22  0 5662.49626 5662.48144    0.01481  0.000
     71.099306 2011  3 12  2 23  0 5662.48625 5662.47948    0.00677  0.000
     71.100000 2011  3 12  2 24  0 5662.47825 5662.47752    0.00074  0.000
     71.100694 2011  3 12  2 25  0 5662.47726 5662.47490    0.00235  0.000
     71.101389 2011  3 12  2 26  0 5662.48426 5662.47294    0.01132  0.000
     71.102083 2011  3 12  2 27  0 5662.47525 5662.47098    0.00428  0.000
     71.102778 2011  3 12  2 28  0 5662.47525 5662.46901    0.00624  0.000
     71.103472 2011  3 12  2 29  0 5662.47226 5662.46705    0.00521  0.000
     71.104167 2011  3 12  2 30  0 5662.46826 5662.46443    0.00382  0.000
     71.104861 2011  3 12  2 31  0 5662.45626 5662.46247   -0.00622  0.000
     71.105556 2011  3 12  2 32  0 5662.44826 5662.46051   -0.01225  0.000
     71.106250 2011  3 12  2 33  0 5662.43825 5662.45854   -0.02029  0.000
     71.106944 2011  3 12  2 34  0 5662.43425 5662.45658   -0.02232  0.000
     71.107639 2011  3 12  2 35  0 5662.42526 5662.45462   -0.02937  0.000
     71.108333 2011  3 12  2 36  0 5662.41726 5662.45266   -0.03540  0.000
     71.109028 2011  3 12  2 37  0 5662.42226 5662.45070   -0.02844  0.000
     71.109722 2011  3 12  2 38  0 5662.41726 5662.44873   -0.03148  0.000
     71.110417 2011  3 12  2 39  0 5662.40926 5662.44677   -0.03751  0.000
     71.111111 2011  3 12  2 40  0 5662.41225 5662.44481   -0.03255  0.000
     71.111806 2011  3 12  2 41  0 5662.41925 5662.44284   -0.02359  0.000
     71.112500 2011  3 12  2 42  0 5662.41525 5662.44088   -0.02563  0.000
     71.113194 2011  3 12  2 43  0 5662.41426 5662.43892   -0.02466  0.000
     71.113889 2011  3 12  2 44  0 5662.42025 5662.43695   -0.01670  0.000
     71.114583 2011  3 12  2 45  0 5662.41625 5662.43499   -0.01873  0.000
     71.115278 2011  3 12  2 46  0 5662.42126 5662.43303   -0.01177  0.000
     71.115972 2011  3 12  2 47  0 5662.41026 5662.43172   -0.02147  0.000
     71.116667 2011  3 12  2 48  0 5662.38125 5662.42976   -0.04850  0.000
     71.117361 2011  3 12  2 49  0 5662.37525 5662.42780   -0.05254  0.000
     71.118056 2011  3 12  2 50  0 5662.37225 5662.42583   -0.05357  0.000
     71.118750 2011  3 12  2 51  0 5662.35925 5662.42387   -0.06461  0.000
     71.119444 2011  3 12  2 52  0 5662.36425 5662.42256   -0.05830  0.000
     71.120139 2011  3 12  2 53  0 5662.36825 5662.42059   -0.05234  0.000
     71.120833 2011  3 12  2 54  0 5662.35925 5662.41863   -0.05938  0.000
     71.121528 2011  3 12  2 55  0 5662.36325 5662.41732   -0.05407  0.000
     71.122222 2011  3 12  2 56  0 5662.36125 5662.41536   -0.05411  0.000
     71.122917 2011  3 12  2 57  0 5662.36425 5662.41340   -0.04914  0.000
     71.123611 2011  3 12  2 58  0 5662.37426 5662.41209   -0.03783  0.000
     71.124306 2011  3 12  2 59  0 5662.37426 5662.41013   -0.03587  0.000
     71.125000 2011  3 12  3  0  0 5662.38025 5662.40882   -0.02856  0.000
     71.125694 2011  3 12  3  1  0 5662.34825 5662.40686   -0.05860  0.000
     71.126389 2011  3 12  3  2  0 5662.38425 5662.40490   -0.02064  0.000
     71.127083 2011  3 12  3  3  0 5662.40626 5662.40358    0.00267  0.000
     71.127778 2011  3 12  3  4  0 5662.41325 5662.40162    0.01163  0.000
     71.128472 2011  3 12  3  5  0 5662.41325 5662.40031    0.01294  0.000
     71.129167 2011  3 12  3  6  0 5662.40626 5662.39901    0.00725  0.000
